,Date,00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00,building,month,DayOfWeek,hour,season,weekday,term_time,term_week,IsHoliday,Cluster,prob_1,prob_2,prob_3
5125,2022-04-02,57.73749828338623,57.869998931884766,56.59749889373779,57.60999870300293,58.66499900817871,59.26749897003174,117.12499809265137,157.41249465942383,179.00749969482422,199.8499984741211,205.95499420166016,183.43749618530273,191.9424934387207,193.04249572753906,201.12499237060547,167.6099967956543,143.98500061035156,132.24749755859375,133.51749420166016,128.6424961090088,118.6049976348877,112.41499900817871,62.58999824523926,54.28499889373779,Quinn_Business,4,5,0,2,0,1,0,0,2,0.0,0.0,1.0
5126,2022-01-10,21.06999921798706,20.994999885559082,21.09249973297119,20.932499885559082,20.97749948501587,21.332499504089355,31.652499675750732,66.45249938964844,85.68499755859375,67.31999778747559,69.87749862670898,67.76749801635742,59.55249881744385,65.75999927520752,57.994998931884766,48.7599983215332,45.51999855041504,42.217498779296875,36.46999931335449,40.72249889373779,36.44999980926514,27.114998817443848,23.88999891281128,20.5024995803833,Sutherland_Law,1,0,0,1,1,1,1,1,2,0.0,0.0,1.0
5127,2017-06-30,23.00999939441681,20.38999968767166,21.402499556541443,18.439999282360077,14.447499632835388,17.489765286445618,30.47671788930893,54.828083634376526,48.567850947380066,43.510663628578186,57.117303639650345,53.64460851252079,29.565624356269836,33.85249882750213,33.05913996696472,35.92441272735596,52.035702019929886,34.72949120402336,34.95871037244797,43.85910093784332,56.957225918769836,150.41999673843384,100.69999814033508,32.43749952316284,Ashfield,6,4,0,3,1,0,0,0,2,0.0,0.0,1.0
5128,2017-10-16,42.84749889373779,30.1999990940094,19.972499549388885,19.142499566078186,19.647499442100525,21.127499282360077,18.98999959230423,27.969803869724274,32.07003855705261,49.74132776260376,72.92734217643738,99.43777179718018,98.31542754173279,93.99410009384155,68.9722249507904,85.75816130638123,93.9514045715332,96.04472494125366,102.63749742507935,98.51749849319458,98.95999813079834,183.28999614715576,144.69999599456787,49.20499885082245,Ashfield,10,0,0,4,1,1,1,1,2,0.0,0.0,1.0
5129,2023-08-08,6.417499780654908,5.842499852180481,5.90749990940094,5.252499938011169,4.954999923706055,4.787499904632568,5.197499871253967,5.8049997091293335,5.957499861717224,6.017499923706055,7.362499833106995,6.837499976158142,7.889999985694885,6.229999780654907,7.009999752044678,6.887499809265137,7.264999747276307,8.372499942779541,7.214999794960022,7.4924997091293335,8.522499799728394,8.044999599456787,8.112499833106995,7.21999979019165,Glenomenab9,8,1,0,3,1,0,0,0,0,1.0,0.0,0.0
5130,2017-04-14,5.637499928474426,4.517499923706055,4.472499787807465,4.46999990940094,4.454999804496765,5.96999979019165,5.9624998569488525,6.352499842643738,7.402499914169312,7.764999985694885,8.287499904632568,8.772499918937683,10.804999828338623,9.78499984741211,8.999999761581421,7.6699997186660775,9.949999809265137,10.482499837875366,11.172499895095825,10.642499923706055,12.480000019073486,12.517499685287476,8.432500004768372,6.8724998235702515,Glenomenab10,4,4,0,2,1,1,1,1,0,1.0,0.0,0.0
5131,2020-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Glenomenab10,6,2,0,3,1,0,0,0,0,1.0,0.0,0.0
5132,2018-01-29,20.44499921798706,19.90999937057495,20.19999933242798,20.10249948501587,19.997499465942383,19.669999599456787,30.552499771118164,41.437499046325684,66.62499809265137,75.48249816894531,87.80999755859375,88.9474983215332,83.69249725341797,77.26749801635744,79.57999992370605,80.88749885559082,76.71749877929688,57.26749897003174,49.19749927520752,44.16999912261963,39.019999504089355,34.40749931335449,25.582499504089355,21.97249937057495,Sutherland_Law,1,0,0,1,1,1,1,1,2,0.0,0.0,1.0
5133,2019-12-25,78.54999923706055,77.84749984741211,77.65250015258789,78.56499671936035,80.32749938964844,83.17499732971191,86.26999855041504,91.27999877929688,87.74249649047852,75.47249794006348,74.7699966430664,74.49499893188477,74.97249794006348,74.88499641418457,80.0049991607666,77.66999626159668,85.50749588012695,92.96499633789062,90.87499809265137,91.23999977111816,86.51499938964844,83.77999877929688,80.6624984741211,80.61249732971191,Quinn_Business,12,2,0,1,1,0,0,0,2,0.0,0.0,1.0
5134,2021-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ashfield,7,3,0,3,1,0,0,0,0,1.0,0.0,0.0
5135,2018-09-13,22.6924991607666,22.872499465942383,22.4424991607666,22.384999752044678,24.10499906539917,32.26749897003174,38.79999828338623,75.64749717712402,80.89999771118164,84.46500015258789,85.18499755859375,85.23999977111816,97.64999961853027,102.8449993133545,84.90749931335449,95.33749771118164,60.70999813079834,46.68499946594238,39.3149995803833,37.22749996185303,33.07499885559082,27.679998874664307,25.94249963760376,32.98749923706055,Sutherland_Law,9,3,0,4,1,1,1,1,2,0.0,0.0,1.0
5136,2020-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quinn_Business,5,0,0,2,1,0,0,0,0,1.0,0.0,0.0
5137,2020-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sutherland_Law,5,1,0,2,1,0,0,0,0,1.0,0.0,0.0
5138,2021-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sutherland_Law,5,3,0,2,1,0,0,0,0,1.0,0.0,0.0
5139,2021-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sutherland_Law,4,3,0,2,1,1,1,1,0,1.0,0.0,0.0
5140,2019-02-23,8.497499704360962,6.739999771118165,5.444999933242798,5.549999833106995,5.107499957084656,6.004999876022339,8.209999918937685,7.5924999713897705,7.84499990940094,8.889999985694885,9.269999504089355,9.682499647140503,7.769999861717224,9.59499979019165,10.694999694824219,7.879999876022339,8.592499613761902,8.954999923706055,14.702499628067017,14.147499561309814,16.22999930381775,12.672499656677246,13.397499799728394,8.897499918937683,Glenomenab9,2,5,0,1,0,1,0,0,0,1.0,0.0,0.0
5141,2019-05-11,5.724999785423279,4.96750009059906,4.587499976158142,4.627499938011169,4.4999998807907104,6.742499828338623,7.177500009536743,7.552500009536743,9.680000066757202,9.214999675750732,7.7499998807907104,7.9599997997283936,8.499999761581421,9.25249981880188,8.87999975681305,7.199999690055848,7.3674997091293335,9.357499718666077,13.647499799728394,11.574999809265137,12.469999551773071,9.852499723434448,9.28499984741211,7.239999890327454,Glenomenab9,5,5,0,2,0,0,0,0,0,1.0,0.0,0.0
5142,2018-12-04,5.252499938011169,4.1849998235702515,4.167499840259552,4.007499933242798,3.76749986410141,5.774999976158142,7.204999804496766,7.054999947547913,8.807499766349792,6.7499998807907104,6.859999895095826,6.884999871253967,7.629999995231628,8.78249967098236,7.59499990940094,8.209999918937683,11.447499752044678,10.804999828338623,12.019999504089355,9.217499732971191,10.125,9.224999904632568,8.879999876022339,6.812499761581421,Glenomenab10,12,1,0,1,1,1,1,1,0,1.0,0.0,0.0
5143,2022-06-12,21.88499927520752,21.857499599456787,21.9375,21.09249973297119,17.16249942779541,19.71749973297119,22.142499446868896,21.91999912261963,21.992499351501465,21.727499961853027,27.829999446868896,26.31999921798706,25.437499523162842,22.589999675750732,25.054998874664307,30.672499656677246,29.532498836517334,25.019999504089355,35.027499198913574,41.29999828338623,31.01999855041504,24.26249885559082,22.314999103546143,21.759999752044678,Sutherland_Law,6,6,0,3,0,0,0,0,2,0.0,0.0,1.0
5144,2020-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sutherland_Law,3,0,0,2,1,1,1,1,0,1.0,0.0,0.0
5145,2020-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quinn_Business,10,1,0,4,1,1,1,1,0,1.0,0.0,0.0
5146,2020-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ashfield,7,6,0,3,0,0,0,0,0,1.0,0.0,0.0
5147,2023-04-04,58.30499744415283,58.04999828338623,58.2574987411499,57.387497901916504,58.46249771118164,89.13749885559082,119.65499687194824,157.39249420166016,170.18499755859375,189.90749740600586,195.6199951171875,189.37749862670898,186.61249542236328,189.06499481201172,183.4599952697754,171.9224967956543,148.28499603271484,131.6099967956543,118.43749809265137,118.4274959564209,116.04249763488771,80.54999732971191,61.28999996185303,56.59749889373779,Quinn_Business,4,1,0,2,1,1,1,1,2,0.0,0.0,1.0
5148,2023-07-10,7.179999947547913,6.0624998807907104,5.432499885559082,5.052500009536743,4.927499890327454,5.167500019073486,6.717499852180481,6.6249998807907104,9.09249997138977,7.984999775886536,7.474999904632568,8.329999923706055,10.232499837875366,9.922499656677246,8.459999799728394,7.572499871253967,9.052499890327454,9.397499799728394,9.637499809265137,11.87749981880188,9.259999752044678,9.339999675750732,11.50499963760376,7.642499923706055,Glenomenab9,7,0,0,3,1,0,0,0,0,1.0,0.0,0.0
5149,2021-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Glenomenab10,6,2,0,3,1,0,0,0,0,1.0,0.0,0.0
5150,2017-01-10,186.95000100135803,174.95249485969543,177.88249695301056,179.129998087883,176.77249932289124,175.25499665737152,191.08749413490295,241.01249861717224,309.9825019836426,326.0974974632263,345.90249252319336,353.1100001335144,367.26249074935913,353.99249172210693,363.5774927139282,363.1524930000305,325.24999237060547,262.1699957847595,211.58499240875244,205.34749746322632,185.82999682426453,174.84499669075012,181.75249123573303,202.4999943971634,vet_science,1,1,0,1,1,1,1,1,1,0.0,1.0,0.0
5151,2018-09-22,23.230000019073486,21.57499933242798,21.609999179840088,21.837499141693115,21.545000076293945,21.604999542236328,18.859999656677246,27.292499542236328,51.45499897003174,63.967498779296875,56.5600004196167,48.52499866485596,51.55499935150147,60.894999504089355,50.73499870300293,40.407498359680176,27.707499027252197,20.614999294281006,19.277499675750732,22.172499656677246,22.44249963760376,21.344998836517334,20.5024995803833,20.63749933242798,Sutherland_Law,9,5,0,4,0,1,0,0,2,0.0,0.0,1.0
5152,2021-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vet_science,7,2,0,3,1,0,0,0,0,1.0,0.0,0.0
5153,2019-02-04,9.552499651908875,7.289999842643738,6.72249972820282,6.40749990940094,6.227499961853027,6.042499899864197,7.870000004768372,10.569999694824219,11.077499628067017,10.739999532699585,9.96999979019165,11.19249963760376,10.857499837875366,14.839999675750732,10.454999685287476,10.652499914169312,9.734999656677246,15.179999589920044,19.499999523162842,18.712499141693115,14.87749981880188,13.692499876022339,11.72249960899353,9.979999780654907,Glenomenab9,2,0,0,1,1,1,1,1,0,1.0,0.0,0.0
5154,2019-12-07,59.91499900817871,61.88249969482422,64.6024980545044,62.18749809265137,50.3799991607666,66.96499919891357,88.92499732971191,102.76749610900879,105.0774974822998,126.75999450683594,127.7299976348877,123.40499687194824,120.82999610900879,121.7299976348877,122.15249633789062,97.9824962615967,80.09499740600586,70.23500061035156,64.28249931335449,59.53999900817871,57.18499755859375,62.09500026702881,60.22999858856201,60.569997787475586,Quinn_Business,12,5,0,1,0,1,0,0,2,0.0,0.0,1.0
5155,2022-12-31,32.999999046325684,28.327499449253082,28.952499091625214,25.542499721050262,30.569999635219574,22.542499542236328,26.78249955177307,25.6799995303154,25.687499403953552,30.378202497959137,30.299374401569366,28.368124425411224,35.10921812057495,38.36585849523544,34.41421836614609,34.369843542575836,29.62749946117401,34.872499108314514,42.59999883174896,31.397498965263367,29.747498989105225,37.10249948501587,53.47999811172485,39.50249910354615,Ashfield,12,5,0,1,0,0,0,0,2,0.0,0.0,1.0
5156,2021-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vet_science,12,3,0,1,1,0,0,0,0,1.0,0.0,0.0
5157,2023-05-15,4.259999871253967,3.9174999594688416,3.597499966621399,3.309999942779541,3.2474998831748962,4.557500004768372,5.819999933242798,6.0924999713897705,6.364999890327454,7.709999918937683,6.362499833106995,5.7449997663497925,6.392499923706055,6.067499876022339,7.717499732971191,6.897499918937683,8.739999771118164,11.887499570846558,9.184999704360962,9.207499861717224,7.8999998569488525,7.322499871253967,5.739999890327454,5.109999895095825,Glenomenab10,5,0,0,2,1,0,0,0,0,1.0,0.0,0.0
5158,2022-10-12,46.41499888896942,40.35999917984009,34.50249922275543,29.222499549388885,17.75499951839447,24.52249950170517,33.787499129772186,65.98656105995178,84.46245884895325,95.12659931182863,83.19843649864197,79.98265480995178,76.30702948570251,91.58292770385742,100.45398259162906,76.108553647995,70.11378788948059,107.6648416519165,103.88999938964844,113.87499713897705,114.5774974822998,126.45999717712402,98.47249698638916,69.53999924659729,Ashfield,10,2,0,4,1,1,1,1,2,0.0,0.0,1.0
5159,2019-08-16,4.599999904632568,4.102499902248383,3.947499930858612,3.9174998998641968,3.5524999499320984,3.7399999499320984,4.01749986410141,4.677499830722809,4.414999842643738,4.0149999260902405,3.7749998569488525,3.572499930858612,4.557500004768372,4.482499837875366,4.329999923706055,4.3749998807907104,4.485000014305115,4.529999852180481,5.799999952316284,4.767499923706055,5.09499990940094,5.144999861717224,4.7499998807907104,4.112499952316284,Glenomenab9,8,4,0,3,1,0,0,0,0,1.0,0.0,0.0
5160,2018-03-10,70.06499862670898,70.90249824523926,70.80499839782715,69.97249794006348,71.01249694824219,106.71499633789062,137.33999824523926,176.95499801635742,213.26749420166016,204.14249801635742,207.1824951171875,205.31249237060547,191.8324966430664,194.10249710083008,187.19499588012695,194.15999603271484,151.47249603271484,130.34999465942383,130.39999771118164,118.74999618530273,113.2349967956543,79.75749778747559,71.97749900817871,70.77249908447266,Quinn_Business,3,5,0,2,0,1,0,0,2,0.0,0.0,1.0
5161,2017-03-01,5.432500004768372,5.054999947547913,5.174999833106995,4.609999895095825,4.5249998569488525,4.372499942779541,5.427499771118164,5.617499828338623,5.802500009536743,6.455000042915344,6.332499742507935,5.669999957084656,5.659999847412109,5.702499985694885,6.689999938011169,6.159999847412109,5.237499833106995,7.054999828338623,8.104999780654907,8.277499914169312,9.489999771118164,8.137499809265137,8.44249975681305,7.607499837875366,Glenomenab10,3,2,0,2,1,1,1,1,0,1.0,0.0,0.0
5162,2020-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vet_science,4,6,0,2,0,1,0,0,0,1.0,0.0,0.0
5163,2019-09-26,149.16999584436417,140.4799952507019,140.79499650001526,146.98499196767807,144.61999940872192,165.1999916434288,242.36499667167664,265.02999448776245,300.489994764328,302.6599929332733,302.1024968624115,323.28499579429626,296.9324927330017,285.3874955177307,296.6199851036072,282.40248823165894,232.17249536514282,183.1249964237213,163.9574944972992,157.6674963235855,156.4999938607216,143.72249633073807,138.8849937915802,139.74249625205994,vet_science,9,3,0,4,1,1,1,1,1,0.0,1.0,0.0
5164,2019-03-18,132.62749671936035,133.11999809741974,134.65000104904175,130.48500216007233,128.5224930047989,133.41999697685242,131.36749732494354,134.91999745368958,136.09249866008759,142.98249542713165,141.64999902248383,151.86749494075775,154.74999487400055,154.4674949645996,149.259996175766,158.90499830245972,152.54749643802643,149.12749826908112,147.02749752998352,148.86499774456024,144.0824966430664,162.74999368190765,139.46249902248383,131.35999584197998,vet_science,3,0,0,2,1,1,1,1,2,0.0,0.0,1.0
5165,2021-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vet_science,3,0,0,2,1,1,1,1,0,1.0,0.0,0.0
5166,2022-03-21,63.822500228881836,51.247498512268066,49.777499198913574,49.6924991607666,49.47749900817871,49.84749889373779,96.28999900817871,125.66249656677246,164.99749374389648,186.8699951171875,194.09749603271484,199.48999404907227,192.88249588012695,189.31749725341797,195.18000030517578,184.17499542236328,181.7899932861328,150.92999649047852,126.30999755859375,139.7724952697754,131.70999908447266,120.92499732971191,71.86249828338623,58.09499931335449,Quinn_Business,3,0,0,2,1,1,1,1,2,0.0,0.0,1.0
5167,2019-01-25,154.15249514579773,151.58749842643738,149.3224925994873,149.63749825954437,141.364994764328,146.8424973487854,160.54249620437622,226.00249528884888,302.75248861312866,308.43249893188477,323.90999126434326,311.5349974632263,325.3399896621704,320.0099906921387,319.5074939727783,300.26000022888184,293.37999868392944,255.46249890327454,193.67249846458435,173.7825002670288,152.81999921798706,149.42249751091003,145.3774962425232,146.99999594688416,vet_science,1,4,0,1,1,1,1,1,1,0.0,1.0,0.0
5168,2018-11-22,167.1499947309494,146.63249623775482,144.77749526500702,142.8749998807907,148.33249878883362,151.7474970817566,174.80999505519867,241.67999482154846,312.07749581336975,336.844997882843,341.63749837875366,338.16248893737793,352.21498918533325,318.5124888420105,327.71748781204224,306.01499342918396,291.19999170303345,258.7524981498718,225.38999462127686,169.42499601840973,160.7199968099594,153.55249762535095,143.6124973297119,145.29749858379364,vet_science,11,3,0,4,1,1,1,1,1,0.0,1.0,0.0
5169,2020-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quinn_Business,5,5,0,2,0,0,0,0,0,1.0,0.0,0.0
5170,2021-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Glenomenab10,3,0,0,2,1,1,1,1,0,1.0,0.0,0.0
5171,2020-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sutherland_Law,12,6,0,1,0,1,0,0,0,1.0,0.0,0.0
5172,2020-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Glenomenab9,11,5,0,4,0,1,0,0,0,1.0,0.0,0.0
5173,2019-06-28,150.28499686717987,131.66249978542328,139.11999517679214,136.35249769687653,130.0799959897995,145.17749619483948,207.59499835968018,240.31249475479126,271.1724898815155,270.7399926185608,269.0049932003021,280.8300005197525,266.1449956893921,273.5124945640564,250.32999885082245,245.25249230861664,221.09999299049377,154.91249752044678,141.58999413251877,133.45749688148499,138.70249843597412,137.6874930858612,132.95749592781067,134.59499716758728,vet_science,6,4,0,3,1,0,0,0,1,0.0,1.0,0.0
5174,2023-02-15,82.87999868392944,60.3974986076355,48.997498512268066,42.81999921798706,35.9699991941452,30.754999101161957,30.949999570846558,33.017499685287476,58.52460753917694,87.92601323127747,100.09210658073425,88.63288903236388,93.08038926124573,107.72421741485596,101.07398223876953,83.65929424762726,96.27343487739563,98.82820153236389,115.44499778747559,124.79499673843384,118.26499700546265,123.044997215271,143.24499940872192,129.67999649047852,Ashfield,2,2,0,1,1,1,1,1,2,0.0,0.0,1.0
5175,2022-12-05,160.75,159.31249701976776,156.87999561429024,154.71999856829643,153.50749984383583,170.77499523758888,191.1924967467785,252.5599965453148,294.52749305963516,300.4824879169464,322.1624881029129,324.80749720335007,334.0724944472313,318.2799910902977,320.3049961924553,310.5574928224087,293.19249910116196,239.97499015927315,216.82249227166176,194.5974943935871,185.65749549865723,181.23499417304993,168.33999732136726,166.5299962759018,vet_science,12,0,0,1,1,1,1,1,1,0.0,1.0,0.0
5176,2021-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Glenomenab10,11,2,0,4,1,1,1,1,0,1.0,0.0,0.0
5177,2019-04-28,27.03249943256378,27.404999434947968,26.63499939441681,20.892499446868896,19.00999939441681,17.919530868530273,21.416855096817017,30.653319597244263,33.71339800953865,57.809061884880066,59.31648375093937,74.57013527397066,70.7351948544383,59.35556536912918,66.92033040523529,67.67560440301895,72.96269369125366,87.50011610984802,88.55880641937256,73.51995980739594,109.12499761581421,183.72999477386475,99.92749786376953,53.527498960494995,Ashfield,4,6,0,2,0,1,0,0,2,0.0,0.0,1.0
5178,2021-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vet_science,7,0,0,3,1,0,0,0,0,1.0,0.0,0.0
5179,2022-11-11,168.83249366283417,175.37249675393105,169.20249488949776,165.27999821305275,163.53499686717987,165.1099974811077,185.14499402046204,211.66499331593513,266.1999973654747,286.1649988293648,299.8724937438965,297.36749690771103,316.89749777317047,297.9799894094467,285.4474985599518,297.0124886035919,272.05498737096786,224.8799960911274,205.1599990427494,181.19249445199966,181.5349941253662,174.93499436974525,165.88499611616135,165.02749732136726,vet_science,11,4,0,4,1,1,1,1,1,0.0,1.0,0.0
5180,2022-08-25,3.1549999713897705,3.0774999260902405,3.122499942779541,2.934999942779541,2.8824999928474426,2.8899999260902405,2.96999990940094,3.912499964237213,3.2299999594688416,3.17249995470047,3.272499918937683,3.70499986410141,3.5274999141693115,3.5299999117851257,3.1799999475479126,3.197499930858612,3.3649999499320984,4.239999830722809,3.989999830722809,4.072499930858612,3.4574999809265137,3.7874999046325684,3.7824999690055847,3.819999933242798,Glenomenab10,8,3,0,3,1,0,0,0,0,1.0,0.0,0.0
5181,2022-10-12,7.849999904632568,6.979999899864197,4.814999938011169,4.324999809265137,3.864999890327454,3.894999921321869,4.647499918937683,5.052499890327454,5.002500057220459,6.319999814033508,7.389999747276307,6.692499876022339,7.537499785423279,8.099999785423279,9.042499780654907,8.202499747276306,8.09749984741211,9.174999713897705,10.129999876022339,10.899999856948853,10.327499866485596,9.617499828338623,8.547499895095825,8.90499997138977,Glenomenab10,10,2,0,4,1,1,1,1,0,1.0,0.0,0.0
5182,2020-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quinn_Business,9,6,0,4,0,1,0,0,0,1.0,0.0,0.0
5183,2021-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Glenomenab9,11,3,0,4,1,1,1,1,0,1.0,0.0,0.0
5184,2018-06-21,30.929999470710754,24.11999946832657,17.074999690055847,21.82976520061493,15.232265412807465,16.544452771544456,29.894608720205724,83.92390415072441,101.549919962883,47.43984314799309,35.93265604507178,35.2633593599312,34.20281238947064,30.414843720383942,29.525234307162464,28.213671821635216,28.81039041467011,40.94437435269356,65.51445090770721,101.77077865600586,118.12132501602173,181.0524959564209,138.68749523162842,54.589999198913574,Ashfield,6,3,0,3,1,0,0,0,2,0.0,0.0,1.0
5185,2019-06-19,3.9374999403953552,3.6424999237060547,3.4524999856948853,3.522499918937683,3.382499933242798,3.42249995470047,4.817499876022339,4.182499885559082,4.094999849796295,4.404999852180481,5.322499871253967,5.0849997997283936,4.484999895095825,3.5899999141693115,4.0224997997283936,4.087499916553497,4.369999945163727,4.987499833106995,5.9049999713897705,5.392499804496765,6.294999718666077,7.812499761581421,5.297499775886536,5.00249981880188,Glenomenab10,6,2,0,3,1,0,0,0,0,1.0,0.0,0.0
5186,2023-08-18,31.677499413490295,28.77499943971634,21.572499752044678,19.53499948978424,19.26749962568283,17.984999656677246,25.5843745470047,34.99999916553497,37.12874925136566,38.07671761512756,40.84390549361706,35.264061868190765,35.692499190568924,33.8032808303833,32.24015551805496,37.390936732292175,39.06226512789726,35.68117097020149,36.618749380111694,48.63156145811081,63.08999860286713,64.93749761581421,50.13249850273132,34.87999939918518,Ashfield,8,4,0,3,1,0,0,0,2,0.0,0.0,1.0
5187,2022-05-03,56.58999824523926,62.74249839782715,65.42999839782715,64.50249862670898,64.27999877929688,65.03249740600586,67.44499778747559,72.59249973297119,117.67999649047852,130.56749725341797,124.3849983215332,121.54499626159668,112.67000007629395,110.21499824523926,111.28749656677246,105.52249908447266,99.65749740600586,87.11000061035156,57.28499889373779,57.98249912261963,56.07499885559082,56.307498931884766,56.55749797821045,61.57249927520752,Quinn_Business,5,1,0,2,1,0,0,0,2,0.0,0.0,1.0
5188,2020-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Glenomenab9,4,2,0,2,1,1,1,1,0,1.0,0.0,0.0
5189,2022-11-06,58.70749819278717,44.93499958515167,30.294999361038208,23.872499585151672,23.817499697208405,22.61249953508377,35.34999942779541,30.467499136924744,36.45335865020752,49.68867075443268,57.27718663215637,70.40624868869781,88.85284984111786,73.06945151090622,64.41109240055084,75.90952986478806,87.41452991962433,76.91249895095825,101.28499746322632,121.58749675750732,117.0999960899353,126.23749732971191,132.14749765396118,107.87749648094179,Ashfield,11,6,0,4,0,1,0,0,2,0.0,0.0,1.0
5190,2018-01-14,169.18249440193176,158.72249901294708,156.90999710559845,166.58999621868134,159.93249309062958,153.47499561309814,151.92999804019928,163.27249336242676,159.26499795913696,160.0399967432022,162.16499638557434,159.72249972820282,155.90749418735504,158.42999410629272,156.91749596595764,162.74249517917633,167.9774955511093,170.7049971818924,164.1274950504303,168.40499448776245,160.0274966955185,159.08749401569366,167.73499524593353,161.28249287605286,vet_science,1,6,0,1,0,1,0,0,2,0.0,0.0,1.0
